base_name,estimator,run_depth,target,method,logloss,auc,ap,brier,params_json
55gg,logreg,4,t2,Logistic_Dirty,0.5926477262292796,0.7540064102564101,0.6955914791296026,0.2024053694124583,"{""lam1"": 0.1612654208637666, ""lam2"": 0.0011141439131352622, ""max_iter"": 1489, ""tol"": 0.00048142908292180594, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t2,Logistic_L21,0.5926918929070836,0.7544070512820512,0.6954832204670809,0.2023741501379024,"{""lam"": 0.0010107042308820171, ""max_iter"": 997, ""tol"": 0.0006687537361815287, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t2,Logistic_rMTFL,0.5776567005901889,0.7908653846153846,0.7285993835396969,0.1948086878525499,"{""tau"": 0.05537400173143114, ""lam"": 3.5737615738935733, ""max_iter"": 1403, ""tol"": 0.00010126149894172976, ""tau_init"": 0.22395793428545724, ""cont_factor"": 0.7850889463760695, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t2,Single_Task,0.5966797181014311,0.7538060897435896,0.6959041132038811,0.2044141828886549,
55gg,logreg,4,t3,ATL_selector,0.5912620518756956,0.7668766876687668,0.7564507371634542,0.2006844313771833,
55gg,logreg,4,t3,Logistic_Dirty,0.6559147653566808,0.6657665766576657,0.6409809308919185,0.2308568835245482,"{""lam1"": 1.4884787321223272, ""lam2"": 0.01506502027439098, ""max_iter"": 547, ""tol"": 4.3453966855436195e-06, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t3,Logistic_L21,0.6625247434713445,0.6529652965296531,0.6243409785809427,0.2338508904316731,"{""lam"": 0.05601210398966723, ""max_iter"": 1461, ""tol"": 2.780185731401059e-06, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t3,Logistic_rMTFL,0.6400611278515828,0.6960696069606961,0.6592707605333932,0.2235652312260667,"{""tau"": 0.10395578966146565, ""lam"": 4.690625674042192, ""max_iter"": 1198, ""tol"": 5.28073181607403e-06, ""tau_init"": 0.2922767615974185, ""cont_factor"": 0.5836789591037701, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t3,Single_Task,0.6603987382135912,0.6585658565856585,0.6297334512166609,0.2328923436768102,
55gg,logreg,4,t4,ATL_selector,0.6695726961407021,0.6211939102564102,0.6296632870672454,0.2385507631570384,
55gg,logreg,4,t4,Logistic_Dirty,0.6416855377440441,0.7457932692307693,0.7575541958761529,0.2247516923196758,"{""lam1"": 0.23398885571573455, ""lam2"": 9.839449079017855, ""max_iter"": 996, ""tol"": 2.2915257641039596e-06, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t4,Logistic_L21,0.6413826711530319,0.7453926282051283,0.7572147533396674,0.2246116868600403,"{""lam"": 0.23292545870602457, ""max_iter"": 1493, ""tol"": 7.243315279490459e-05, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t4,Logistic_rMTFL,0.6310389736444667,0.7286658653846154,0.7357506223906225,0.2199341365851587,"{""tau"": 0.296734704936176, ""lam"": 0.25752641310368435, ""max_iter"": 1703, ""tol"": 2.5756670822861048e-05, ""tau_init"": 3.9086245575653793, ""cont_factor"": 0.5043042743640533, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t4,Single_Task,0.6508370500127145,0.6938100961538461,0.7111327934817588,0.2293582133061547,
55gg,logreg,4,t5,ATL_selector,0.5461141741552389,0.8125250100040016,0.8094340230154147,0.1799984637703453,
55gg,logreg,4,t5,Logistic_Dirty,0.6072781192982809,0.7364945978391356,0.7614346178396039,0.2094539850891574,"{""lam1"": 0.0628707899820943, ""lam2"": 0.011022914052329554, ""max_iter"": 535, ""tol"": 3.263387282731162e-05, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t5,Logistic_L21,0.61000680337475,0.7310924369747899,0.7560621311190517,0.2107695266725067,"{""lam"": 0.04076659786875655, ""max_iter"": 1202, ""tol"": 1.3091641051205424e-05, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t5,Logistic_rMTFL,0.5870032262188275,0.7539015606242496,0.7671521268915192,0.2007488865432245,"{""tau"": 0.08184118335976333, ""lam"": 0.11829710047722947, ""max_iter"": 1286, ""tol"": 7.132711973968588e-05, ""tau_init"": 0.9013889313113251, ""cont_factor"": 0.5802244398294167, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t5,Single_Task,0.6133445307958867,0.7279911964785913,0.7547999322043148,0.2121627357197722,
55gg,logreg,4,t6,ATL_selector,0.5994909185943398,0.7507813287629802,0.6673363044299259,0.2033082538752491,
55gg,logreg,4,t6,Logistic_Dirty,0.6296446484119652,0.7232583929831635,0.6567409769422197,0.2154595529848637,"{""lam1"": 1.2594845094234641, ""lam2"": 0.028269883605761218, ""max_iter"": 454, ""tol"": 1.3738139125110696e-06, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t6,Logistic_L21,0.6218550967252531,0.7287024901703801,0.6605628008659783,0.2131708221936449,"{""lam"": 0.07998349573174302, ""max_iter"": 1111, ""tol"": 2.836049429892489e-06, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t6,Logistic_rMTFL,0.6060936945436847,0.7477568303256377,0.6662668013069928,0.2065398028822013,"{""tau"": 0.1439833740206241, ""lam"": 0.29841370164254016, ""max_iter"": 601, ""tol"": 0.0005428348453235021, ""tau_init"": 0.32415797705644983, ""cont_factor"": 0.6314913288611466, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t6,Single_Task,0.6113464816931362,0.7387841516281882,0.6668863880676306,0.2080541144918714,
55gg,logreg,4,t7,ATL_selector,0.6597196379860039,0.6979166666666666,0.6123275164750294,0.2272079253454535,
55gg,logreg,4,t7,Logistic_Dirty,0.6815353295188683,0.7008213141025641,0.6314068730064664,0.2315951031142131,"{""lam1"": 0.05170940040290285, ""lam2"": 0.11365832981307117, ""max_iter"": 759, ""tol"": 9.801778973143897e-05, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t7,Logistic_L21,0.6800020115378964,0.7012219551282051,0.6302938294820862,0.2313016378201419,"{""lam"": 0.04598905915531958, ""max_iter"": 1275, ""tol"": 0.00044064282136936883, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t7,Logistic_rMTFL,0.660224665997642,0.714042467948718,0.6360170049899222,0.2230412800313364,"{""tau"": 0.09270802259072275, ""lam"": 0.3350978204709217, ""max_iter"": 1723, ""tol"": 1.7707614257887114e-05, ""tau_init"": 0.38297539120897395, ""cont_factor"": 0.47269856516157727, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t7,Single_Task,0.6681705234214066,0.6997195512820513,0.6296644823243345,0.2292875174857683,
55gg,logreg,4,t8,ATL_selector,0.6248036272671587,0.7312925170068028,0.7317271336122009,0.2130318041160522,
55gg,logreg,4,t8,Logistic_Dirty,0.6752566492539824,0.6775710284113646,0.6833779994182233,0.2323828677196733,"{""lam1"": 0.11274700307889775, ""lam2"": 1.165111889821526, ""max_iter"": 731, ""tol"": 2.4460045537374086e-05, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t8,Logistic_L21,0.6762948049232038,0.6775710284113645,0.6826389924493798,0.2325655816445186,"{""lam"": 0.10778581671807065, ""max_iter"": 593, ""tol"": 0.0003895058734804382, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t8,Logistic_rMTFL,0.6395259642446207,0.7168867547018808,0.7181265412800559,0.2174780140731833,"{""tau"": 0.1602951602656749, ""lam"": 0.7064190264698288, ""max_iter"": 719, ""tol"": 0.0006081160892378969, ""tau_init"": 0.37323434802474426, ""cont_factor"": 0.7800313605925496, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t8,Single_Task,0.6646425643356954,0.6787715086034414,0.6815544673054357,0.2301058940787726,
55gg,logreg,4,t9,ATL_selector,0.5605598081664072,0.7958795879587959,0.8193162517646999,0.1876990481167217,
55gg,logreg,4,t9,Logistic_Dirty,0.6043876061527221,0.7372737273727372,0.7247784922066536,0.2087190447256902,"{""lam1"": 20.259852954655447, ""lam2"": 0.028026305334037466, ""max_iter"": 789, ""tol"": 4.631008773183425e-06, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t9,Logistic_L21,0.6072394671248668,0.7377737773777379,0.7271360788222612,0.2092213200538116,"{""lam"": 0.09909446115603089, ""max_iter"": 865, ""tol"": 0.0005633029271431001, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t9,Logistic_rMTFL,0.5899962454217078,0.7576757675767576,0.7589118533925114,0.2012446193907033,"{""tau"": 0.122161519402894, ""lam"": 0.6998299675631687, ""max_iter"": 1394, ""tol"": 7.40732735117907e-06, ""tau_init"": 1.6574394032845847, ""cont_factor"": 0.6507876588081094, ""standardize"": false, ""random_state"": 42}"
55gg,logreg,4,t9,Single_Task,0.6063456093282654,0.737973797379738,0.7253115957341617,0.2089914163439173,
base_menor,logreg,4,t0,ATL_selector,0.5877991701231526,0.7645764576457647,0.7456691058655562,0.199082127218737,
base_menor,logreg,4,t0,Logistic_Dirty,0.6660830384594925,0.6806680668066806,0.6608528073893878,0.2365582933462938,
base_menor,logreg,4,t0,Logistic_L21,0.6931471805599452,0.5,0.505,0.25,
base_menor,logreg,4,t0,Logistic_rMTFL,0.6170548112050193,0.7368736873687368,0.7217057487697696,0.2129494719261765,
base_menor,logreg,4,t0,Single_Task,0.5958699738961971,0.750975097509751,0.747982924557592,0.2037205799176782,
base_menor,logreg,4,t1,ATL_selector,0.5790549399695728,0.7674767476747676,0.7586177691957818,0.1971059983110104,
base_menor,logreg,4,t1,Logistic_Dirty,0.6912421650954006,0.5891589158915892,0.5969615845658517,0.2490476632096488,
base_menor,logreg,4,t1,Logistic_L21,0.6931471805599452,0.5,0.505,0.25,
base_menor,logreg,4,t1,Logistic_rMTFL,0.6099726779104686,0.7624762476247625,0.7608655364758616,0.2101453942272531,
base_menor,logreg,4,t1,Single_Task,0.6038700013041212,0.7354735473547355,0.7368553762453933,0.2085091255864334,
base_menor,logreg,4,t2,ATL_selector,0.5411875119629648,0.8260304121648658,0.8047807944879667,0.1797573207075153,
base_menor,logreg,4,t2,Logistic_Dirty,0.6716142734146515,0.6287515006002402,0.6316560862053929,0.2393700803856712,
base_menor,logreg,4,t2,Logistic_L21,0.6931471805599452,0.5,0.49,0.25,
base_menor,logreg,4,t2,Logistic_rMTFL,0.5961124572372212,0.7744097639055622,0.7602580517435068,0.2037236513990648,
base_menor,logreg,4,t2,Single_Task,0.5627347174021062,0.7989195678271308,0.7827409511832977,0.1896242795141002,
base_menor,logreg,4,t3,ATL_selector,0.5510545684278537,0.817981798179818,0.7483413238531686,0.1826243463719903,
base_menor,logreg,4,t3,Logistic_Dirty,0.6865465014210321,0.6063606360636064,0.6027030679366238,0.2467045272844933,
base_menor,logreg,4,t3,Logistic_L21,0.6931471805599452,0.5,0.505,0.25,
base_menor,logreg,4,t3,Logistic_rMTFL,0.6450065304711701,0.681968196819682,0.6214962110128479,0.2265622629309306,
base_menor,logreg,4,t3,Single_Task,0.6224655861847063,0.7213721372137214,0.6575764626592666,0.2151094199210009,
base_menor,logreg,4,t4,ATL_selector,0.6008732083219206,0.7573934837092733,0.7267002956412929,0.2055812742246659,
base_menor,logreg,4,t4,Logistic_Dirty,0.6805976881207317,0.6308771929824561,0.58970782761148,0.243743231099438,
base_menor,logreg,4,t4,Logistic_L21,0.6919488499022374,0.5,0.475,0.2494010465069414,
base_menor,logreg,4,t4,Logistic_rMTFL,0.6409271673959424,0.6859147869674186,0.6503802641164756,0.2246862127000645,
base_menor,logreg,4,t4,Single_Task,0.6395633159396201,0.6869172932330827,0.6518548823135157,0.2240946785180514,
base_menor,logreg,4,t5,ATL_selector,0.6127671335935154,0.738795518207283,0.7175417262943196,0.2095375694142745,
base_menor,logreg,4,t5,Logistic_Dirty,0.6816185140762617,0.6043417366946778,0.6514237371793272,0.244280960758652,
base_menor,logreg,4,t5,Logistic_L21,0.6929471788157164,0.5,0.51,0.2499000057933243,
base_menor,logreg,4,t5,Logistic_rMTFL,0.6108714678177278,0.7476990796318528,0.7622393714078879,0.2102404801308251,
base_menor,logreg,4,t5,Single_Task,0.6187447040450362,0.7325930372148861,0.7453484217496607,0.2122793942474089,
base_menor,logreg,4,t6,ATL_selector,0.5912455256835069,0.7651972624798712,0.7165668672806728,0.2024853058242748,
base_menor,logreg,4,t6,Logistic_Dirty,0.658612606511118,0.6466384863123994,0.5815815513568556,0.2333423814095184,
base_menor,logreg,4,t6,Logistic_L21,0.6899443580439061,0.5,0.46,0.248400297838997,
base_menor,logreg,4,t6,Logistic_rMTFL,0.6135029175176544,0.7285628019323671,0.6861429974567816,0.2121823655109593,
base_menor,logreg,4,t6,Single_Task,0.6238667134445799,0.7151771336553945,0.6873603118242906,0.2177334809326976,
base_menor,logreg,4,t7,ATL_selector,0.6026282884552269,0.7344734473447345,0.754526516276099,0.2086885341347605,
base_menor,logreg,4,t7,Logistic_Dirty,0.6454205781324773,0.6871687168716871,0.681862389896729,0.2269237586819477,
base_menor,logreg,4,t7,Logistic_L21,0.6931471805599452,0.5,0.495,0.25,
base_menor,logreg,4,t7,Logistic_rMTFL,0.6281981879529612,0.6988698869886988,0.6973479557201172,0.2193353170187432,
base_menor,logreg,4,t7,Single_Task,0.5989455892911163,0.7395739573957396,0.7574309237383166,0.2069070134027875,
base_menor_2_grupos,logreg,4,t0,ATL_selector,0.6102207680005419,0.743369032128916,0.7588499599573704,0.2102556091284493,
base_menor_2_grupos,logreg,4,t0,Logistic_Dirty,0.625735264740707,0.7155439895906316,0.7332697455376513,0.2166335377911369,"{""lam1"": 0.062037877538541744, ""lam2"": 0.06175749737466441, ""max_iter"": 969, ""tol"": 0.0005397252905151574, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t0,Logistic_L21,0.6265112118263203,0.7137423681313182,0.731855571989543,0.2170512609587428,"{""lam"": 0.0637325058284045, ""max_iter"": 492, ""tol"": 2.7278141402734515e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t0,Logistic_rMTFL,0.6197949454300893,0.7318586728055249,0.7474208954482462,0.2114057842557702,"{""tau"": 0.11872322431632915, ""lam"": 0.13375624887570417, ""max_iter"": 1563, ""tol"": 9.095050190478233e-05, ""tau_init"": 1.7594166321286295, ""cont_factor"": 0.7031994323834431, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t0,Single_Task,0.6476275807004948,0.6717045340806725,0.6869969080180423,0.2277521109447029,
base_menor_2_grupos,logreg,4,t1,ATL_selector,0.5615623450317787,0.7996992481203008,0.7868309741327735,0.1885058168625153,
base_menor_2_grupos,logreg,4,t1,Logistic_Dirty,0.5984884637875336,0.7490726817042607,0.719932087370432,0.2044863839688294,"{""lam1"": 0.0416158517838848, ""lam2"": 4.073334908281198, ""max_iter"": 489, ""tol"": 0.00021003448356155836, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t1,Logistic_L21,0.5986896981205739,0.7487719298245615,0.718115778981462,0.2046387294199697,"{""lam"": 0.04425071496493628, ""max_iter"": 636, ""tol"": 7.658812132990607e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t1,Logistic_rMTFL,0.5744101072619653,0.7850626566416039,0.7687356094326461,0.1941087658215813,"{""tau"": 0.13954852563956222, ""lam"": 2.0279597891162506, ""max_iter"": 707, ""tol"": 0.0001570767570705168, ""tau_init"": 0.4577287673686347, ""cont_factor"": 0.8147960539051688, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t1,Single_Task,0.6084111867573759,0.7365413533834585,0.7054815587435694,0.2089027045060626,
base_menor_2_grupos,logreg,4,t2,ATL_selector,0.633573153109214,0.7011804721888756,0.6940598772612095,0.2208767316740444,
base_menor_2_grupos,logreg,4,t2,Logistic_Dirty,0.6340602057128548,0.7041816726690677,0.6979436689265501,0.22055826023487,"{""lam1"": 0.022724815203192292, ""lam2"": 0.028925802528860137, ""max_iter"": 1495, ""tol"": 1.2237109210167509e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t2,Logistic_L21,0.6318115442158646,0.7041816726690676,0.6976077480593674,0.219826965143325,"{""lam"": 0.027782447582778695, ""max_iter"": 1455, ""tol"": 1.738215103240436e-05, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t2,Logistic_rMTFL,0.6114991047402554,0.7282913165266107,0.7218996893405248,0.2111577997331431,"{""tau"": 0.06783063018524547, ""lam"": 0.06792329885806869, ""max_iter"": 741, ""tol"": 0.000500728855773766, ""tau_init"": 0.6004456840914254, ""cont_factor"": 0.7638890653266721, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t2,Single_Task,0.6357283604855245,0.7020808323329333,0.6957590464630967,0.2214231414861876,
base_menor_2_grupos,logreg,4,t3,ATL_selector,0.5973512514727866,0.7733093237294917,0.7505245634328318,0.2041995993144162,
base_menor_2_grupos,logreg,4,t3,Logistic_Dirty,0.6383141052127168,0.6980792316926772,0.671848181459674,0.223561914812577,"{""lam1"": 0.10904453594070786, ""lam2"": 4.079907779614102, ""max_iter"": 784, ""tol"": 7.004036349888457e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t3,Logistic_L21,0.6423373236945694,0.6986794717887155,0.6730123350376227,0.2253285430330031,"{""lam"": 0.11682540512414072, ""max_iter"": 916, ""tol"": 2.058390036362783e-05, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t3,Logistic_rMTFL,0.6153952713967168,0.7627050820328131,0.7481007287327117,0.2124180673009799,"{""tau"": 0.20597401978231022, ""lam"": 1.0232437412724453, ""max_iter"": 942, ""tol"": 5.4440082247399565e-05, ""tau_init"": 1.9143046879556618, ""cont_factor"": 0.4729868247279439, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t3,Single_Task,0.6411778326535642,0.699079631852741,0.6607421365449818,0.2247047132919374,
base_menor_2_grupos,logreg,4,t4,ATL_selector,0.605900556773651,0.7506832675372002,0.7122168312016357,0.2068536193612559,
base_menor_2_grupos,logreg,4,t4,Logistic_Dirty,0.6464318318562482,0.6978439113270574,0.6704971678798088,0.2239201017847124,"{""lam1"": 107.2703282839052, ""lam2"": 0.013280068088876952, ""max_iter"": 1417, ""tol"": 1.0506760647864378e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t4,Logistic_L21,0.6229730232622956,0.7095859904848669,0.6826707510917821,0.2159870513527368,"{""lam"": 0.04030385575385466, ""max_iter"": 792, ""tol"": 3.960244637225549e-05, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t4,Logistic_rMTFL,0.6094848200751032,0.7315517764955969,0.7008404931879589,0.2094060024724211,"{""tau"": 0.09518969395243485, ""lam"": 0.3082774122443206, ""max_iter"": 1709, ""tol"": 4.023880374795448e-05, ""tau_init"": 0.4063942153327368, ""cont_factor"": 0.6798841797754114, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t4,Single_Task,0.6319115439316261,0.6982488106083612,0.6728349465275911,0.2193897803766586,
base_menor_2_grupos,logreg,4,t5,ATL_selector,0.6425268648452246,0.6970273245921329,0.699217674956644,0.2255265051339781,
base_menor_2_grupos,logreg,4,t5,Logistic_Dirty,0.6116944559267307,0.728755880292263,0.7100761457707979,0.2121892804725562,"{""lam1"": 0.08981579756521055, ""lam2"": 0.8800648656095503, ""max_iter"": 1101, ""tol"": 8.013342990353705e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t5,Logistic_L21,0.6095033488024457,0.7322590331298168,0.7179895378361133,0.2112968905240019,"{""lam"": 0.08716141241942472, ""max_iter"": 913, ""tol"": 4.546265802358013e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t5,Logistic_rMTFL,0.6305821374516929,0.7156440796717045,0.6997041905386611,0.2200905537244799,"{""tau"": 0.21732680156279188, ""lam"": 1.3726043757564106, ""max_iter"": 1730, ""tol"": 2.649889867638788e-06, ""tau_init"": 3.1224909946557338, ""cont_factor"": 0.42257293101110077, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos,logreg,4,t5,Single_Task,0.6200581735120185,0.7410669602642379,0.7367332570005283,0.2151611014807851,
base_menor_2_grupos_s_o,logreg,4,t0,ATL_selector,0.5813766329882762,0.7741967770993895,0.7471424783462716,0.1943940705552375,
base_menor_2_grupos_s_o,logreg,4,t0,Logistic_Dirty,0.6049502055698492,0.763887498748874,0.732327554734767,0.2019556755745813,"{""lam1"": 4.9528468228867135, ""lam2"": 0.01908512366557188, ""max_iter"": 1089, ""tol"": 4.449625787032285e-05, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t0,Logistic_L21,0.5762551092603272,0.7800020018016215,0.7529257065495161,0.1927850711064657,"{""lam"": 0.03326526758600793, ""max_iter"": 500, ""tol"": 0.00021424425385738744, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t0,Logistic_rMTFL,0.5655153836190516,0.7861074967470723,0.7609972928928933,0.1896183850713409,"{""tau"": 0.09571589136312572, ""lam"": 0.18131473076734286, ""max_iter"": 1554, ""tol"": 1.1413948541863369e-05, ""tau_init"": 0.5782410851195096, ""cont_factor"": 0.7074912555522319, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t0,Single_Task,0.5831325272537942,0.7749974977479732,0.7481957696525864,0.1947831581248889,
base_menor_2_grupos_s_o,logreg,4,t1,ATL_selector,0.6041768904238576,0.7470676691729323,0.6861014114722799,0.2058688939087206,
base_menor_2_grupos_s_o,logreg,4,t1,Logistic_Dirty,0.6709113558416056,0.6474185463659148,0.5974103112116258,0.2373447450975156,"{""lam1"": 13.819411181275271, ""lam2"": 0.02195675955990886, ""max_iter"": 884, ""tol"": 9.183957785486937e-05, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t1,Logistic_L21,0.6841679952461652,0.6235588972431079,0.5873335531907466,0.2439797333168401,"{""lam"": 0.05285357012501399, ""max_iter"": 778, ""tol"": 2.2545155352325922e-05, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t1,Logistic_rMTFL,0.6273124831966008,0.7258145363408521,0.667785753947225,0.2179361788741756,"{""tau"": 0.12657088025875732, ""lam"": 0.41188500291108865, ""max_iter"": 1222, ""tol"": 0.00021258237204336788, ""tau_init"": 0.5823240123539705, ""cont_factor"": 0.8252464737028063, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t1,Single_Task,0.6878283822771963,0.61734335839599,0.5895253102812672,0.2457876275696196,
base_menor_2_grupos_s_o,logreg,4,t2,ATL_selector,0.5502597314196334,0.8047218887555021,0.7843264716157473,0.1815857857099446,
base_menor_2_grupos_s_o,logreg,4,t2,Logistic_Dirty,0.5741648824804864,0.7744097639055623,0.7406214639812316,0.1932005549834131,"{""lam1"": 368.23422811241926, ""lam2"": 0.017368911681103136, ""max_iter"": 1415, ""tol"": 2.171137421660657e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t2,Logistic_L21,0.5760540548075067,0.7691076430572229,0.7400348635509142,0.1953844327953366,"{""lam"": 0.043348588071321484, ""max_iter"": 1314, ""tol"": 0.0009857562790319642, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t2,Logistic_rMTFL,0.5791817384436403,0.7700080032012805,0.7477989350579612,0.1964820273688631,"{""tau"": 0.1555557207264339, ""lam"": 0.8899251380145472, ""max_iter"": 906, ""tol"": 5.0437093800266354e-05, ""tau_init"": 0.5278268225095026, ""cont_factor"": 0.6880861009575153, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t2,Single_Task,0.5774286709436643,0.7653061224489796,0.7449800197133585,0.1968093585472365,
base_menor_2_grupos_s_o,logreg,4,t3,ATL_selector,0.6028278707234428,0.7525814536340854,0.7225211582668172,0.2062210436508832,
base_menor_2_grupos_s_o,logreg,4,t3,Logistic_Dirty,0.6386049489316094,0.692531328320802,0.6717590018106276,0.2232964533694749,"{""lam1"": 78.26032884294496, ""lam2"": 0.05662409185600476, ""max_iter"": 922, ""tol"": 1.6588869711238618e-06, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t3,Logistic_L21,0.6363700125503025,0.6903258145363409,0.6765063375034329,0.2225951728596729,"{""lam"": 0.08132430645140874, ""max_iter"": 834, ""tol"": 0.0007163280349775935, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t3,Logistic_rMTFL,0.6176143038634777,0.7234085213032583,0.7116188745013433,0.213362779308636,"{""tau"": 0.1467064681053759, ""lam"": 0.17280836587246645, ""max_iter"": 1395, ""tol"": 3.505474296957047e-06, ""tau_init"": 1.4813193557133018, ""cont_factor"": 0.689459161150257, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t3,Single_Task,0.637844046254939,0.6921303258145364,0.6783482456130236,0.2234390619687441,
base_menor_2_grupos_s_o,logreg,4,t4,ATL_selector,0.5902734187492379,0.7484736262636373,0.7466087725988984,0.2023808782919495,
base_menor_2_grupos_s_o,logreg,4,t4,Logistic_Dirty,0.5852898495082779,0.752076869182264,0.7538685258394119,0.200823735169652,"{""lam1"": 0.02489021507634302, ""lam2"": 0.02703020021809301, ""max_iter"": 1083, ""tol"": 0.0007909169653525107, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t4,Logistic_L21,0.588903238435466,0.751976779101191,0.7523703395606423,0.2017459909846828,"{""lam"": 0.017447641485753795, ""max_iter"": 925, ""tol"": 0.0009802501211672796, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t4,Logistic_rMTFL,0.5810292725248197,0.7576819137223502,0.7597824332852902,0.198608346492361,"{""tau"": 0.051362886285838294, ""lam"": 0.5269132141493482, ""max_iter"": 889, ""tol"": 7.198109553568193e-05, ""tau_init"": 0.2880827474671176, ""cont_factor"": 0.7480383448144328, ""standardize"": false, ""random_state"": 42}"
base_menor_2_grupos_s_o,logreg,4,t4,Single_Task,0.5902734187492379,0.7484736262636373,0.7466087725988984,0.2023808782919495,
landmine,logreg,4,t0,ATL_selector,0.1780661916533925,0.8286153846153846,0.2973591121928582,0.0485252876327834,
landmine,logreg,4,t0,Logistic_Dirty,0.1707950144565962,0.8381538461538461,0.4310733058822841,0.0456063416557532,"{""lam1"": 60.357822794818965, ""lam2"": 0.005002947678065787, ""max_iter"": 669, ""tol"": 2.401639534146775e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t0,Logistic_L21,0.1722103800501579,0.8343076923076923,0.3812934033886692,0.0460739850072666,"{""lam"": 0.0012192393727392102, ""max_iter"": 440, ""tol"": 0.0004910986749569853, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t0,Logistic_rMTFL,0.1719350303960828,0.837076923076923,0.3845538803856274,0.0462998062851555,"{""tau"": 0.016879952268363793, ""lam"": 2.2413452609168676, ""max_iter"": 902, ""tol"": 4.054769823442926e-06, ""tau_init"": 0.2173652501281134, ""cont_factor"": 0.7166563257537963, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t0,Single_Task,0.1691602723445525,0.844,0.4069377574409085,0.0452755621666435,
landmine,logreg,4,t1,ATL_selector,0.2346484733288305,0.7231308411214954,0.1720491263246755,0.0629385844617855,
